x,y,color
207,1,#a7a2a0
208,1,#a8a2a1
209,1,#a4a1a1
210,1,#a29e9f
211,1,#9f9e9c
212,1,#9d9997
213,1,#989894
214,1,#9d9896
215,1,#9c9794
216,1,#9b9696
217,1,#9a9693
218,1,#9a9492
219,1,#93908d
220,1,#918c85
221,1,#8d8a82
222,1,#8d8a84
223,1,#8c8782
224,1,#8e8984
225,1,#8c8982
226,1,#8a877e
227,1,#88857b
228,1,#88857b
229,1,#8e8a80
230,1,#928e86
231,1,#938e86
232,1,#938f88
233,1,#948f88
234,1,#94918a
235,1,#96948d
236,1,#9a9891
237,1,#9c9c93
238,1,#9e9e96
239,1,#a19e97
240,1,#a19e96
241,1,#a09d98
242,1,#9d9a94
243,1,#97948e
244,1,#94918b
245,1,#92928a
246,1,#938f8b
247,1,#928f8a
248,1,#918d89
249,1,#8e8a86
250,1,#8c8984
251,1,#8a8783
252,1,#8b8783
253,1,#8a8782
254,1,#898681
255,1,#8c8984
256,1,#8d8a85
257,1,#8d8a86
258,1,#908c89
259,1,#8f8d8a
260,1,#908d8c
261,1,#928e8d
262,1,#8f8f8e
263,1,#908f8e
264,1,#918f8d
265,1,#92908f
266,1,#93908f
267,1,#969393
268,1,#989494
269,1,#999494
270,1,#9b989a
271,1,#9e9a9d
272,1,#a19c9d
273,1,#a29ea1
274,1,#a6a0a2
275,1,#aaa4a8
276,1,#aca6aa
277,1,#ada9ab
278,1,#aca8af
279,1,#aaa9ad
280,1,#ada7ac
281,1,#aba8af
282,1,#aaa7ae
283,1,#aaa7af
284,1,#afaab2
285,1,#b1aab0
286,1,#b0a9b0
287,1,#afaab0
288,1,#afaab1
289,1,#afaaae
290,1,#b1abb0
291,1,#b0adb2
292,1,#b0aeb3
293,1,#b1aeb3
294,1,#adacb1
295,1,#b1acb1
296,1,#b4afb3
297,1,#b4afb3
298,1,#b4b0b5
299,1,#b3adb1
300,1,#b0acae
301,1,#aba9ac
302,1,#aba9ae
303,1,#aba8af
304,1,#aba8af
305,1,#aba7ad
306,1,#afa9ad
307,1,#acaaac
308,1,#a9a7a8
309,1,#aba7aa
310,1,#aba6a9
311,1,#aeabaf
312,1,#b5afb2
313,1,#b1aeb4
314,1,#adabaf
315,1,#aaa6a8
316,1,#a6a2a6
317,1,#a6a3a6
318,1,#aea9ac
319,1,#aea9af
320,1,#b0a9ae
321,1,#aeaaab
322,1,#aba8a9
323,1,#aba7aa
324,1,#aba8a9
325,1,#aba7a7
326,1,#a8a4a2
327,1,#a7a3a3
328,1,#a8a2a2
329,1,#aaa4a8
330,1,#a9a4a7
331,1,#a9a4a8
332,1,#a8a3a7
333,1,#aaa5a8
334,1,#aba7a9
335,1,#a8a6a9
336,1,#a8a4a4
337,1,#a8a4a4
338,1,#a9a3a3
339,1,#a8a4a5
340,1,#a7a3a4
341,1,#a7a2a5
342,1,#a6a3a4
343,1,#a6a2a5
344,1,#a7a2a5
345,1,#a5a2a4
346,1,#aaa4a7
347,1,#a6a09f
348,1,#a49e9e
349,1,#9f9a97
350,1,#9c9894
351,1,#9e9996
352,1,#9e9b9a
353,1,#a39da0
354,1,#a59fa2
355,1,#a6a0a4
356,1,#a9a1a1
357,1,#a8a2a3
358,1,#a9a3a6
359,1,#a6a0a3
360,1,#a3a1a1
361,1,#a49f9c
362,1,#9f9b98
363,1,#a09b98
364,1,#9e9996
365,1,#9b9693
366,1,#9b9491
367,1,#9d9895
368,1,#9f9a97
369,1,#9e9995
370,1,#9f9999
371,1,#9c9693
372,1,#9c9794
373,1,#9a9893
374,1,#9b9792
375,1,#9b9792
376,1,#9e9793
377,1,#9f9896
378,1,#a19a97
379,1,#a09b97
380,1,#a19d98
381,1,#a29d9a
382,1,#a39b97
383,1,#a19b97
384,1,#a39c99
385,1,#a19b98
386,1,#9e9996
387,1,#9f9996
388,1,#a19c9a
389,1,#a39e9e
390,1,#a49d9c
391,1,#a49f9c
392,1,#a39e9b
393,1,#a59d9c
394,1,#a19c98
395,1,#a29a99
396,1,#9d9590
397,1,#989390
398,1,#9a938f
399,1,#9b938f
400,1,#9b9593
401,1,#9c9593
402,1,#999591
403,1,#9a9592
404,1,#979390
405,1,#9a9691
406,1,#9b9793
407,1,#9b9897
408,1,#9a9793
409,1,#9b9694
410,1,#9b9694
411,1,#999692
412,1,#999693
413,1,#9a9794
414,1,#9b9795
415,1,#9c9995
416,1,#9e9a97
417,1,#9d9c97
418,1,#9c9a95
419,1,#9e9a95
420,1,#9c9a94
421,1,#9a9a95
422,1,#9c9a95
423,1,#9b9a94
424,1,#9b9b95
425,1,#9c9c96
426,1,#9b9b96
427,1,#9b9b96
428,1,#9c9b95
429,1,#9d9c97
430,1,#9f9e98
431,1,#a2a09c
432,1,#a3a19b
433,1,#a2a09b
434,1,#a0a09b
435,1,#a2a29d
436,1,#a2a29c
437,1,#a2a09a
438,1,#a1a09a
439,1,#a7a4a0
440,1,#a9a6a2
441,1,#aba9a4
442,1,#afaba6
443,1,#adaca7
444,1,#adaaa4
445,1,#adaaa5
446,1,#afaba7
447,1,#b0aca8
448,1,#b0aca8
449,1,#aeada9
450,1,#afada9
451,1,#afaeab
452,1,#afacaa
453,1,#afaba9
454,1,#aeaba8
455,1,#aeaba7
456,1,#b2afab
457,1,#b1b1ac
458,1,#b2b1ac
459,1,#b2b1ac
460,1,#b4b3ae
461,1,#b6b5b1
462,1,#b7b5b2
463,1,#b7b6b2
464,1,#b8b7b3
465,1,#bab9b5
466,1,#bab9b5
467,1,#bbbab6
468,1,#bdbcb8
469,1,#bebcb9
470,1,#c1bdba
471,1,#bdbcb9
472,1,#bfbdb9
473,1,#c0bebb
474,1,#c1bdbb
475,1,#c2bdbc
476,1,#bdbcb9
477,1,#bdbcb8
478,1,#bcb8b5
479,1,#b5b3b0
480,1,#b0aea9
481,1,#aeaba7
482,1,#aca8a6
483,1,#a9a6a3
484,1,#aaa6a4
485,1,#aca7a4
486,1,#aea9a6
487,1,#aeaba9
488,1,#afacaa
489,1,#afabac
490,1,#aca8a7
491,1,#aba6a6
492,1,#ada8a9
493,1,#afacb0
494,1,#b1acb1
495,1,#b0aab2
496,1,#aea9b0
497,1,#aea8ae
498,1,#aaa7ac
499,1,#a9a6aa
500,1,#aaa5a9
501,1,#a7a2a3
502,1,#a49e9f
503,1,#a09b99
504,1,#9e9b99
505,1,#9e9a98
506,1,#9e9a98
507,1,#a19d9b
508,1,#a29e9c
509,1,#a3a09e
510,1,#a5a3a0
511,1,#a5a3a1
512,1,#a6a2a0
513,1,#a5a2a0
514,1,#a6a4a3
515,1,#a7a5a4
516,1,#a8a5a4
517,1,#aba8a6
518,1,#b0acab
519,1,#b5b0af
520,1,#b2aeac
521,1,#afaaa7
522,1,#adaaa8
523,1,#ada9aa
524,1,#a7a3a3
525,1,#a7a1a4
526,1,#a39f9f
527,1,#9b9798
528,1,#999596
529,1,#9c9899
530,1,#9e9a9b
531,1,#a09ca0
532,1,#9f9a9d
533,1,#9d989d
534,1,#9b969b
535,1,#9a969a
536,1,#99969b
537,1,#989398
538,1,#98959a
539,1,#99949b
540,1,#999598
541,1,#989396
542,1,#979396
543,1,#979697
544,1,#9a9597
545,1,#999799
546,1,#989395
547,1,#938f8f
548,1,#8f8b89
549,1,#8e8988
550,1,#8c8886
551,1,#8c8a88
552,1,#8c8887
553,1,#8d8886
554,1,#888681
555,1,#878580
556,1,#88867f
557,1,#86857e
558,1,#85837f
559,1,#868480
560,1,#868380
561,1,#858381
562,1,#86827f
563,1,#85827e
564,1,#83807d
565,1,#84807e
566,1,#858280
567,1,#878381
568,1,#85817e
569,1,#84807e
570,1,#85817e
571,1,#86837f
572,1,#87837e
573,1,#847f7c
574,1,#7e7b76
575,1,#7f7a77
576,1,#7e7875
577,1,#7c7773
578,1,#797671
579,1,#777470
580,1,#787270
581,1,#76736d
582,1,#74746e
583,1,#757570
584,1,#787871
585,1,#797872
586,1,#787771
587,1,#797873
588,1,#797874
589,1,#797a75
590,1,#797a75
591,1,#7a7a75
592,1,#787773
593,1,#787772
594,1,#797874
595,1,#7b7a76
596,1,#7e7d78
597,1,#7f7f7a
598,1,#807f7b
599,1,#817f7a
0,2,#aaa6a4
1,2,#9f9b99
2,2,#9d9997
3,2,#9c9896
4,2,#9f9a98
5,2,#a09b97
6,2,#9c9991
7,2,#9d9894
8,2,#9f9a95
9,2,#95908b
10,2,#97928d
11,2,#969088
12,2,#a7a29b
13,2,#949089
14,2,#8c8982
15,2,#8b8784
16,2,#8e8986
17,2,#918c89
18,2,#969191
19,2,#9d9895
20,2,#a8a0a2
21,2,#a9a3a3
22,2,#a8a2a3
23,2,#aeaaae
24,2,#b1acb0
25,2,#b1acb0
26,2,#99969a
27,2,#918c91
28,2,#989196
29,2,#959294
30,2,#959191
31,2,#969292
32,2,#a09a9b
33,2,#a3a2a0
34,2,#a7a3a2
35,2,#9e9d99
36,2,#9a9694
37,2,#92908c
38,2,#8f8d89
39,2,#8a8883
40,2,#8c8a84
41,2,#8f8c88
42,2,#93928b
43,2,#96948e
44,2,#96938e
45,2,#9b9793
46,2,#a4a19b
47,2,#9f9e98
48,2,#999992
49,2,#8f8f88
50,2,#83827b
51,2,#807f76
52,2,#817d79
53,2,#7f7f7a
54,2,#7d7d77
55,2,#7e7d76
56,2,#7d7c76
57,2,#7f7d79
58,2,#7f7e78
59,2,#807c78
60,2,#7d7d77
61,2,#7f7e79
62,2,#85837e
63,2,#8c8783
64,2,#8f8e86
65,2,#908f87
66,2,#95918a
67,2,#9d9995
68,2,#9c9b93
69,2,#9c9997
70,2,#9e9a94
71,2,#9e9b94
72,2,#9e9b95
73,2,#9d9b95
74,2,#a3a19b
75,2,#a5a39e
76,2,#aba6a0
77,2,#b3b0af
78,2,#b4b0af
79,2,#b0aeab
80,2,#a5a2a1
81,2,#908c8a
82,2,#8e8b88
83,2,#8c8887
84,2,#848081
85,2,#848081
86,2,#897f80
87,2,#868182
88,2,#8b8788
89,2,#8d8b8a
90,2,#928d90
91,2,#918c8e
92,2,#908b8d
93,2,#858380
94,2,#7f7f7a
95,2,#7e7d78
96,2,#7c7b76
97,2,#7a7974
98,2,#797a74
99,2,#7c7c77
100,2,#84817b
101,2,#898780
102,2,#8c8a84
103,2,#95938d
104,2,#9e9b97
105,2,#a4a29f
106,2,#a5a5a1
107,2,#a7a5a1
108,2,#a6a4a0
109,2,#a3a29d
110,2,#a1a09d
111,2,#a4a29f
112,2,#a7a6a2
113,2,#a6a5a1
114,2,#a6a5a2
115,2,#a5a4a0
116,2,#a2a19c
117,2,#a39f9c
118,2,#a09f9c
119,2,#a19f9c
120,2,#a2a19d
121,2,#a3a19e
122,2,#a39f9b
123,2,#a09c9a
124,2,#9c9696
125,2,#989593
126,2,#989593
127,2,#969293
128,2,#948f8f
129,2,#928e90
130,2,#918d8d
131,2,#979392
132,2,#9e9999
133,2,#9e9a99
134,2,#9f9a9a
135,2,#a19c9b
136,2,#a19d9b
137,2,#a39f9c
138,2,#a3a19e
139,2,#a3a19e
140,2,#a3a09e
141,2,#a19e9b
142,2,#a5a29f
143,2,#a8a5a4
144,2,#aba9a5
145,2,#aaa5a4
146,2,#a5a09c
147,2,#a49f9a
148,2,#9e9b99
149,2,#969291
150,2,#948e8c
151,2,#97918e
152,2,#8d8985
153,2,#898581
154,2,#8a8785
155,2,#959091
156,2,#a29c9e
157,2,#a09d9e
158,2,#979192
159,2,#8f8b8a
160,2,#8d8887
161,2,#908a8b
162,2,#938e8d
