x,y,color
494,0,#ffffff
495,0,#ffffff
496,0,#ffffff
497,0,#ffffff
498,0,#ffffff
499,0,#ffffff
500,0,#ffffff
501,0,#ffffff
502,0,#ffffff
503,0,#ffffff
504,0,#ffffff
505,0,#ffffff
506,0,#ffffff
507,0,#ffffff
508,0,#ffffff
509,0,#ffffff
510,0,#ffffff
511,0,#ffffff
512,0,#ffffff
513,0,#ffffff
514,0,#ffffff
515,0,#ffffff
516,0,#ffffff
517,0,#ffffff
518,0,#ffffff
519,0,#ffffff
520,0,#ffffff
521,0,#ffffff
522,0,#ffffff
523,0,#ffffff
524,0,#ffffff
525,0,#ffffff
526,0,#ffffff
527,0,#ffffff
528,0,#ffffff
529,0,#ffffff
530,0,#ffffff
531,0,#ffffff
532,0,#ffffff
533,0,#ffffff
534,0,#ffffff
535,0,#ffffff
536,0,#ffffff
537,0,#ffffff
538,0,#ffffff
539,0,#ffffff
540,0,#ffffff
541,0,#ffffff
542,0,#ffffff
543,0,#ffffff
544,0,#ffffff
545,0,#ffffff
546,0,#ffffff
547,0,#ffffff
548,0,#ffffff
549,0,#ffffff
550,0,#ffffff
551,0,#ffffff
552,0,#ffffff
553,0,#ffffff
554,0,#ffffff
555,0,#ffffff
556,0,#ffffff
557,0,#ffffff
558,0,#ffffff
559,0,#ffffff
560,0,#ffffff
561,0,#ffffff
562,0,#ffffff
563,0,#ffffff
564,0,#ffffff
565,0,#ffffff
566,0,#ffffff
567,0,#ffffff
568,0,#ffffff
569,0,#ffffff
570,0,#ffffff
571,0,#ffffff
572,0,#ffffff
573,0,#ffffff
574,0,#ffffff
575,0,#ffffff
576,0,#ffffff
577,0,#ffffff
578,0,#ffffff
579,0,#ffffff
580,0,#ffffff
581,0,#ffffff
582,0,#ffffff
583,0,#ffffff
584,0,#ffffff
585,0,#ffffff
586,0,#ffffff
587,0,#ffffff
588,0,#ffffff
589,0,#ffffff
590,0,#ffffff
591,0,#ffffff
592,0,#ffffff
593,0,#ffffff
594,0,#ffffff
595,0,#ffffff
596,0,#ffffff
597,0,#ffffff
598,0,#ffffff
599,0,#ffffff
0,1,#ffffff
1,1,#ffffff
2,1,#ffffff
3,1,#ffffff
4,1,#ffffff
5,1,#ffffff
6,1,#ffffff
7,1,#ffffff
8,1,#ffffff
9,1,#ffffff
10,1,#ffffff
11,1,#ffffff
12,1,#ffffff
13,1,#ffffff
14,1,#ffffff
15,1,#ffffff
16,1,#ffffff
17,1,#ffffff
18,1,#ffffff
19,1,#ffffff
20,1,#ffffff
21,1,#ffffff
22,1,#ffffff
23,1,#ffffff
24,1,#ffffff
25,1,#ffffff
26,1,#ffffff
27,1,#ffffff
28,1,#ffffff
29,1,#ffffff
30,1,#ffffff
31,1,#ffffff
32,1,#ffffff
33,1,#ffffff
34,1,#ffffff
35,1,#ffffff
36,1,#ffffff
37,1,#ffffff
38,1,#ffffff
39,1,#ffffff
40,1,#ffffff
41,1,#ffffff
42,1,#ffffff
43,1,#ffffff
44,1,#ffffff
45,1,#ffffff
46,1,#ffffff
47,1,#ffffff
48,1,#ffffff
49,1,#ffffff
50,1,#ffffff
51,1,#ffffff
52,1,#ffffff
53,1,#ffffff
54,1,#ffffff
55,1,#ffffff
56,1,#ffffff
57,1,#ffffff
58,1,#ffffff
59,1,#ffffff
60,1,#ffffff
61,1,#ffffff
62,1,#ffffff
63,1,#ffffff
64,1,#ffffff
65,1,#ffffff
66,1,#ffffff
67,1,#ffffff
68,1,#ffffff
69,1,#ffffff
70,1,#ffffff
71,1,#ffffff
72,1,#ffffff
73,1,#ffffff
74,1,#ffffff
75,1,#ffffff
76,1,#ffffff
77,1,#ffffff
78,1,#ffffff
79,1,#ffffff
80,1,#ffffff
81,1,#ffffff
82,1,#ffffff
83,1,#ffffff
84,1,#ffffff
85,1,#ffffff
86,1,#ffffff
87,1,#ffffff
88,1,#ffffff
89,1,#ffffff
90,1,#ffffff
91,1,#ffffff
92,1,#ffffff
93,1,#ffffff
94,1,#ffffff
95,1,#ffffff
96,1,#ffffff
97,1,#ffffff
98,1,#ffffff
99,1,#ffffff
100,1,#ffffff
101,1,#ffffff
102,1,#ffffff
103,1,#ffffff
104,1,#ffffff
105,1,#ffffff
106,1,#ffffff
107,1,#ffffff
108,1,#ffffff
109,1,#ffffff
110,1,#ffffff
111,1,#ffffff
112,1,#ffffff
113,1,#ffffff
114,1,#ffffff
115,1,#ffffff
116,1,#ffffff
117,1,#ffffff
118,1,#ffffff
119,1,#ffffff
120,1,#ffffff
121,1,#ffffff
122,1,#ffffff
123,1,#ffffff
124,1,#ffffff
125,1,#ffffff
126,1,#ffffff
127,1,#ffffff
128,1,#ffffff
129,1,#ffffff
130,1,#ffffff
131,1,#ffffff
132,1,#ffffff
133,1,#ffffff
134,1,#ffffff
135,1,#ffffff
136,1,#ffffff
137,1,#ffffff
138,1,#ffffff
139,1,#ffffff
140,1,#ffffff
141,1,#ffffff
142,1,#ffffff
143,1,#ffffff
144,1,#ffffff
145,1,#ffffff
146,1,#ffffff
147,1,#ffffff
148,1,#ffffff
149,1,#ffffff
150,1,#ffffff
151,1,#ffffff
152,1,#ffffff
153,1,#ffffff
154,1,#ffffff
155,1,#ffffff
156,1,#ffffff
157,1,#ffffff
158,1,#ffffff
159,1,#ffffff
160,1,#ffffff
161,1,#ffffff
162,1,#ffffff
163,1,#ffffff
164,1,#ffffff
165,1,#ffffff
166,1,#ffffff
167,1,#ffffff
168,1,#ffffff
169,1,#ffffff
170,1,#ffffff
171,1,#ffffff
172,1,#ffffff
173,1,#ffffff
174,1,#ffffff
175,1,#ffffff
176,1,#ffffff
177,1,#ffffff
178,1,#ffffff
179,1,#ffffff
180,1,#ffffff
181,1,#ffffff
182,1,#ffffff
183,1,#ffffff
184,1,#ffffff
185,1,#ffffff
186,1,#ffffff
187,1,#ffffff
188,1,#ffffff
189,1,#ffffff
190,1,#ffffff
191,1,#ffffff
192,1,#ffffff
193,1,#ffffff
194,1,#ffffff
195,1,#ffffff
196,1,#ffffff
197,1,#ffffff
198,1,#ffffff
199,1,#ffffff
200,1,#ffffff
201,1,#ffffff
202,1,#ffffff
203,1,#ffffff
204,1,#ffffff
205,1,#ffffff
206,1,#ffffff
207,1,#ffffff
208,1,#ffffff
209,1,#ffffff
210,1,#ffffff
211,1,#ffffff
212,1,#ffffff
213,1,#ffffff
214,1,#ffffff
215,1,#ffffff
216,1,#ffffff
217,1,#ffffff
218,1,#ffffff
219,1,#ffffff
220,1,#ffffff
221,1,#ffffff
222,1,#ffffff
223,1,#ffffff
224,1,#ffffff
225,1,#ffffff
226,1,#ffffff
227,1,#ffffff
228,1,#ffffff
229,1,#ffffff
230,1,#ffffff
231,1,#ffffff
232,1,#ffffff
233,1,#ffffff
234,1,#ffffff
235,1,#ffffff
236,1,#ffffff
237,1,#ffffff
238,1,#ffffff
239,1,#ffffff
240,1,#ffffff
241,1,#ffffff
242,1,#ffffff
243,1,#ffffff
244,1,#ffffff
245,1,#ffffff
246,1,#ffffff
247,1,#ffffff
248,1,#ffffff
249,1,#ffffff
250,1,#ffffff
251,1,#ffffff
252,1,#ffffff
253,1,#ffffff
254,1,#ffffff
255,1,#ffffff
256,1,#ffffff
257,1,#ffffff
258,1,#ffffff
259,1,#ffffff
260,1,#ffffff
261,1,#ffffff
262,1,#ffffff
263,1,#ffffff
264,1,#ffffff
265,1,#ffffff
266,1,#ffffff
267,1,#ffffff
268,1,#ffffff
269,1,#ffffff
270,1,#ffffff
271,1,#ffffff
272,1,#ffffff
273,1,#ffffff
274,1,#ffffff
275,1,#ffffff
276,1,#ffffff
277,1,#ffffff
278,1,#ffffff
279,1,#ffffff
280,1,#ffffff
281,1,#ffffff
282,1,#ffffff
283,1,#ffffff
284,1,#ffffff
285,1,#ffffff
286,1,#ffffff
287,1,#ffffff
288,1,#ffffff
289,1,#ffffff
290,1,#ffffff
291,1,#ffffff
292,1,#ffffff
293,1,#ffffff
294,1,#ffffff
295,1,#ffffff
296,1,#ffffff
297,1,#ffffff
298,1,#ffffff
299,1,#ffffff
300,1,#ffffff
301,1,#ffffff
302,1,#ffffff
303,1,#ffffff
304,1,#ffffff
305,1,#ffffff
306,1,#ffffff
307,1,#ffffff
308,1,#ffffff
309,1,#ffffff
310,1,#ffffff
311,1,#ffffff
312,1,#ffffff
313,1,#ffffff
314,1,#ffffff
315,1,#ffffff
316,1,#ffffff
317,1,#ffffff
318,1,#ffffff
319,1,#ffffff
320,1,#ffffff
321,1,#ffffff
322,1,#ffffff
323,1,#ffffff
324,1,#ffffff
325,1,#ffffff
326,1,#ffffff
327,1,#ffffff
328,1,#ffffff
329,1,#ffffff
330,1,#ffffff
331,1,#ffffff
332,1,#ffffff
333,1,#ffffff
334,1,#ffffff
335,1,#ffffff
336,1,#ffffff
337,1,#ffffff
338,1,#ffffff
339,1,#ffffff
340,1,#ffffff
341,1,#ffffff
342,1,#ffffff
343,1,#ffffff
344,1,#ffffff
345,1,#ffffff
346,1,#ffffff
347,1,#ffffff
348,1,#ffffff
349,1,#ffffff
350,1,#ffffff
351,1,#ffffff
352,1,#ffffff
353,1,#ffffff
354,1,#ffffff
355,1,#ffffff
356,1,#ffffff
357,1,#ffffff
358,1,#ffffff
359,1,#ffffff
360,1,#ffffff
361,1,#ffffff
362,1,#ffffff
363,1,#ffffff
364,1,#ffffff
365,1,#ffffff
366,1,#ffffff
367,1,#ffffff
368,1,#ffffff
369,1,#ffffff
370,1,#ffffff
371,1,#ffffff
372,1,#ffffff
373,1,#ffffff
374,1,#ffffff
375,1,#ffffff
376,1,#ffffff
377,1,#ffffff
378,1,#ffffff
379,1,#ffffff
380,1,#ffffff
381,1,#ffffff
382,1,#ffffff
383,1,#ffffff
384,1,#ffffff
385,1,#ffffff
386,1,#ffffff
387,1,#ffffff
388,1,#ffffff
389,1,#ffffff
390,1,#ffffff
391,1,#ffffff
392,1,#ffffff
393,1,#ffffff
394,1,#ffffff
395,1,#ffffff
396,1,#ffffff
397,1,#ffffff
398,1,#ffffff
399,1,#ffffff
400,1,#ffffff
401,1,#ffffff
402,1,#ffffff
403,1,#ffffff
404,1,#ffffff
405,1,#ffffff
406,1,#ffffff
407,1,#ffffff
408,1,#ffffff
409,1,#ffffff
410,1,#ffffff
411,1,#ffffff
412,1,#ffffff
413,1,#ffffff
414,1,#ffffff
415,1,#ffffff
416,1,#ffffff
417,1,#ffffff
418,1,#ffffff
419,1,#ffffff
420,1,#ffffff
421,1,#ffffff
422,1,#ffffff
423,1,#ffffff
424,1,#ffffff
425,1,#ffffff
426,1,#ffffff
427,1,#ffffff
428,1,#ffffff
429,1,#ffffff
430,1,#ffffff
431,1,#ffffff
432,1,#ffffff
433,1,#ffffff
434,1,#ffffff
435,1,#ffffff
436,1,#ffffff
437,1,#ffffff
438,1,#ffffff
439,1,#ffffff
440,1,#ffffff
441,1,#ffffff
442,1,#ffffff
443,1,#ffffff
444,1,#ffffff
445,1,#ffffff
446,1,#ffffff
447,1,#ffffff
448,1,#ffffff
449,1,#ffffff
450,1,#ffffff
451,1,#ffffff
452,1,#ffffff
453,1,#ffffff
454,1,#ffffff
455,1,#ffffff
456,1,#ffffff
457,1,#ffffff
458,1,#ffffff
459,1,#ffffff
460,1,#ffffff
461,1,#ffffff
462,1,#ffffff
463,1,#ffffff
464,1,#ffffff
465,1,#ffffff
466,1,#ffffff
467,1,#ffffff
468,1,#ffffff
469,1,#ffffff
470,1,#ffffff
471,1,#ffffff
472,1,#ffffff
473,1,#ffffff
474,1,#ffffff
475,1,#ffffff
476,1,#ffffff
477,1,#ffffff
478,1,#ffffff
479,1,#ffffff
480,1,#ffffff
481,1,#ffffff
482,1,#ffffff
483,1,#ffffff
484,1,#ffffff
485,1,#ffffff
486,1,#ffffff
487,1,#ffffff
488,1,#ffffff
489,1,#ffffff
490,1,#ffffff
491,1,#ffffff
492,1,#ffffff
493,1,#ffffff
494,1,#ffffff
495,1,#ffffff
496,1,#ffffff
497,1,#ffffff
498,1,#ffffff
499,1,#ffffff
500,1,#ffffff
501,1,#ffffff
502,1,#ffffff
503,1,#ffffff
504,1,#ffffff
505,1,#ffffff
506,1,#ffffff
507,1,#ffffff
508,1,#ffffff
509,1,#ffffff
510,1,#ffffff
511,1,#ffffff
512,1,#ffffff
513,1,#ffffff
514,1,#ffffff
515,1,#ffffff
516,1,#ffffff
517,1,#ffffff
518,1,#ffffff
519,1,#ffffff
520,1,#ffffff
521,1,#ffffff
522,1,#ffffff
523,1,#ffffff
524,1,#ffffff
525,1,#ffffff
526,1,#ffffff
527,1,#ffffff
528,1,#ffffff
529,1,#ffffff
530,1,#ffffff
531,1,#ffffff
532,1,#ffffff
533,1,#ffffff
534,1,#ffffff
535,1,#ffffff
536,1,#ffffff
537,1,#ffffff
538,1,#ffffff
539,1,#ffffff
540,1,#ffffff
541,1,#ffffff
542,1,#ffffff
543,1,#ffffff
544,1,#ffffff
545,1,#ffffff
546,1,#ffffff
547,1,#ffffff
548,1,#ffffff
549,1,#ffffff
550,1,#ffffff
551,1,#ffffff
552,1,#ffffff
553,1,#ffffff
554,1,#ffffff
555,1,#ffffff
556,1,#ffffff
557,1,#ffffff
558,1,#ffffff
559,1,#ffffff
560,1,#ffffff
561,1,#ffffff
562,1,#ffffff
563,1,#ffffff
564,1,#ffffff
565,1,#ffffff
566,1,#ffffff
567,1,#ffffff
568,1,#ffffff
569,1,#ffffff
570,1,#ffffff
571,1,#ffffff
572,1,#ffffff
573,1,#ffffff
574,1,#ffffff
575,1,#ffffff
576,1,#ffffff
577,1,#ffffff
578,1,#ffffff
579,1,#ffffff
580,1,#ffffff
581,1,#ffffff
582,1,#ffffff
583,1,#ffffff
584,1,#ffffff
585,1,#ffffff
586,1,#ffffff
587,1,#ffffff
588,1,#ffffff
589,1,#ffffff
590,1,#ffffff
591,1,#ffffff
592,1,#ffffff
593,1,#ffffff
594,1,#ffffff
595,1,#ffffff
596,1,#ffffff
597,1,#ffffff
598,1,#ffffff
599,1,#ffffff
0,2,#ffffff
1,2,#ffffff
2,2,#ffffff
3,2,#ffffff
4,2,#ffffff
5,2,#ffffff
6,2,#ffffff
7,2,#ffffff
8,2,#ffffff
9,2,#ffffff
10,2,#ffffff
11,2,#ffffff
12,2,#ffffff
13,2,#ffffff
14,2,#ffffff
15,2,#ffffff
16,2,#ffffff
17,2,#ffffff
18,2,#ffffff
19,2,#ffffff
20,2,#ffffff
21,2,#ffffff
22,2,#ffffff
23,2,#ffffff
24,2,#ffffff
25,2,#ffffff
26,2,#ffffff
27,2,#ffffff
28,2,#ffffff
29,2,#ffffff
30,2,#ffffff
31,2,#ffffff
32,2,#ffffff
33,2,#ffffff
34,2,#ffffff
35,2,#ffffff
36,2,#ffffff
37,2,#ffffff
38,2,#ffffff
39,2,#ffffff
40,2,#ffffff
41,2,#ffffff
42,2,#ffffff
43,2,#ffffff
44,2,#ffffff
45,2,#ffffff
46,2,#ffffff
47,2,#ffffff
48,2,#ffffff
49,2,#ffffff
50,2,#ffffff
51,2,#ffffff
52,2,#ffffff
53,2,#ffffff
54,2,#ffffff
55,2,#ffffff
56,2,#ffffff
57,2,#ffffff
58,2,#ffffff
59,2,#ffffff
60,2,#ffffff
61,2,#ffffff
62,2,#ffffff
63,2,#ffffff
64,2,#ffffff
65,2,#ffffff
66,2,#ffffff
67,2,#ffffff
68,2,#ffffff
69,2,#ffffff
70,2,#ffffff
71,2,#ffffff
72,2,#ffffff
73,2,#ffffff
74,2,#ffffff
75,2,#ffffff
76,2,#ffffff
77,2,#ffffff
78,2,#ffffff
79,2,#ffffff
80,2,#ffffff
81,2,#ffffff
82,2,#ffffff
83,2,#ffffff
84,2,#ffffff
85,2,#ffffff
86,2,#ffffff
87,2,#ffffff
88,2,#ffffff
89,2,#ffffff
90,2,#ffffff
91,2,#ffffff
92,2,#ffffff
93,2,#ffffff
94,2,#ffffff
95,2,#ffffff
96,2,#ffffff
97,2,#ffffff
98,2,#ffffff
99,2,#ffffff
100,2,#ffffff
101,2,#ffffff
102,2,#ffffff
103,2,#ffffff
104,2,#ffffff
105,2,#ffffff
106,2,#ffffff
107,2,#ffffff
108,2,#ffffff
109,2,#ffffff
110,2,#ffffff
111,2,#ffffff
112,2,#ffffff
113,2,#ffffff
114,2,#ffffff
115,2,#ffffff
116,2,#ffffff
117,2,#ffffff
118,2,#ffffff
119,2,#ffffff
120,2,#ffffff
121,2,#ffffff
122,2,#ffffff
123,2,#ffffff
124,2,#ffffff
125,2,#ffffff
126,2,#ffffff
127,2,#ffffff
128,2,#ffffff
129,2,#ffffff
130,2,#ffffff
131,2,#ffffff
132,2,#ffffff
133,2,#ffffff
134,2,#ffffff
135,2,#ffffff
136,2,#ffffff
137,2,#ffffff
138,2,#ffffff
139,2,#ffffff
140,2,#ffffff
141,2,#ffffff
142,2,#ffffff
143,2,#ffffff
144,2,#ffffff
145,2,#ffffff
146,2,#ffffff
147,2,#ffffff
148,2,#ffffff
149,2,#ffffff
150,2,#ffffff
151,2,#ffffff
152,2,#ffffff
153,2,#ffffff
154,2,#ffffff
155,2,#ffffff
156,2,#ffffff
157,2,#ffffff
158,2,#ffffff
159,2,#ffffff
160,2,#ffffff
161,2,#ffffff
162,2,#ffffff
163,2,#ffffff
164,2,#ffffff
165,2,#ffffff
166,2,#ffffff
167,2,#ffffff
168,2,#ffffff
169,2,#ffffff
170,2,#ffffff
171,2,#ffffff
172,2,#ffffff
173,2,#ffffff
174,2,#ffffff
175,2,#ffffff
176,2,#ffffff
177,2,#ffffff
178,2,#ffffff
179,2,#ffffff
180,2,#ffffff
181,2,#ffffff
182,2,#ffffff
183,2,#ffffff
184,2,#ffffff
185,2,#ffffff
186,2,#ffffff
187,2,#ffffff
188,2,#ffffff
189,2,#ffffff
190,2,#ffffff
191,2,#ffffff
192,2,#ffffff
193,2,#ffffff
194,2,#ffffff
195,2,#ffffff
196,2,#ffffff
197,2,#ffffff
